ID_Venta,Fecha,Pais,Ciudad,Cliente,Producto,Categoria,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
882,2024-03-23,Bolivia,La Paz,Juan Garcia,Auriculares,Accesorios,5,728.14,3640.7,Aereo,Pendiente
883,2024-03-15,Paraguay,Asuncion,Ana Garcia,Camara,Electronica,2,594.28,1188.56,Maritimo,Cancelado
884,2024-08-07,Bolivia,Santa Cruz,Ana Lopez,Silla ergonomica,Muebles,4,165.3,661.2,Maritimo,Pendiente
885,2024-12-06,Chile,Concepcion,Pedro Martinez,Silla ergonomica,Muebles,5,1151.25,5756.25,Aereo,Entregado
886,2024-04-13,Peru,Cusco,Maria Lopez,Camara,Electronica,2,759.31,1518.62,Aereo,Entregado
887,2024-03-23,Chile,Valparaiso,Carlos Garcia,Silla ergonomica,Muebles,1,29.6,29.6,Aereo,Entregado
888,2024-04-29,Paraguay,Encarnacion,Laura Martinez,Laptop,Electronica,4,39.07,156.28,Maritimo,Pendiente
889,2024-05-17,Peru,Cusco,Juan Sanchez,Laptop,Electronica,1,844.61,844.61,Terrestre,En transito
890,2024-01-19,Brasil,Sao Paulo,Luis Garcia,Celular,Electronica,3,359.55,1078.65,Maritimo,En transito
891,2024-06-17,Colombia,Cali,Maria Perez,Laptop,Electronica,2,400.77,801.54,Terrestre,Entregado
892,2024-08-09,Peru,Cusco,Carlos Rodriguez,Auriculares,Accesorios,2,658.06,1316.12,Aereo,Entregado
893,2024-01-04,Chile,Concepcion,Laura Rodriguez,Celular,Electronica,2,1089.9,2179.8,Maritimo,En transito
894,2024-03-21,Brasil,Brasilia,Luis Rodriguez,Impresora,Oficina,3,44.05,132.15,Aereo,Pendiente
895,2024-03-20,Uruguay,Paysandu,Lucia Lopez,Impresora,Oficina,2,1191.55,2383.1,Aereo,En transito
896,2024-12-29,Argentina,Rosario,Luis Garcia,Impresora,Oficina,5,1176.19,5880.95,Maritimo,Entregado
897,2024-09-18,Uruguay,Salto,Ana Martinez,Camara,Electronica,1,496.94,496.94,Aereo,Entregado
898,2024-06-20,Peru,Arequipa,Laura Perez,Auriculares,Accesorios,4,59.24,236.96,Maritimo,Cancelado
899,2024-01-27,Ecuador,Quito,Laura Sanchez,Monitor,Electronica,3,917.69,2753.07,Terrestre,Pendiente
900,2024-02-27,Bolivia,La Paz,Luis Perez,Camara,Electronica,2,357.65,715.3,Terrestre,Pendiente
901,2024-10-22,Bolivia,Santa Cruz,Maria Perez,Laptop,Electronica,5,1036.08,5180.4,Aereo,En transito
902,2024-12-27,Peru,Lima,Luis Martinez,Laptop,Electronica,5,944.98,4724.9,Terrestre,Cancelado
903,2024-05-23,Bolivia,Cochabamba,Luis Perez,Escritorio,Muebles,2,940.94,1881.88,Terrestre,Cancelado
904,2024-04-03,Uruguay,Montevideo,Luis Martinez,Laptop,Electronica,1,863.99,863.99,Terrestre,En transito
905,2024-12-01,Peru,Arequipa,Juan Garcia,Teclado,Accesorios,3,674.24,2022.72,Maritimo,Cancelado
906,2024-08-28,Paraguay,Ciudad del Este,Lucia Martinez,Auriculares,Accesorios,3,640.38,1921.14,Aereo,En transito
907,2024-02-13,Argentina,Cordoba,Juan Lopez,Camara,Electronica,4,1005.78,4023.12,Terrestre,Pendiente
908,2024-11-05,Paraguay,Encarnacion,Pedro Lopez,Celular,Electronica,1,699.36,699.36,Maritimo,Cancelado
909,2024-07-15,Venezuela,Valencia,Juan Garcia,Impresora,Oficina,1,686.72,686.72,Terrestre,Pendiente
910,2024-06-13,Argentina,Cordoba,Pedro Martinez,Impresora,Oficina,3,776.78,2330.34,Terrestre,Entregado
911,2025-03-18,Venezuela,Maracaibo,Ana Perez,Camara,Electronica,2,934.5,1869,Maritimo,Pendiente
912,2025-01-19,Brasil,Brasilia,Ana Sanchez,Escritorio,Muebles,5,1199.59,5997.95,Terrestre,En transito
913,2024-01-05,Peru,Lima,Carlos Garcia,Impresora,Oficina,3,1079.84,3239.52,Terrestre,Pendiente
914,2024-11-10,Colombia,Bogota,Ana Rodriguez,Impresora,Oficina,3,434.11,1302.33,Terrestre,Entregado
915,2025-01-16,Brasil,Rio de Janeiro,Luis Perez,Laptop,Electronica,3,108.18,324.54,Aereo,Entregado
916,2024-01-11,Bolivia,Santa Cruz,Juan Martinez,Auriculares,Accesorios,5,917.5,4587.5,Maritimo,Pendiente
917,2024-01-16,Paraguay,Asuncion,Ana Garcia,Laptop,Electronica,5,1120.72,5603.6,Terrestre,Entregado
918,2024-03-02,Peru,Arequipa,Pedro Perez,Monitor,Electronica,5,131.9,659.5,Aereo,En transito
919,2024-06-02,Ecuador,Cuenca,Ana Garcia,Teclado,Accesorios,4,1052.16,4208.64,Aereo,En transito
920,2024-12-23,Peru,Cusco,Luis Martinez,Monitor,Electronica,2,150.87,301.74,Aereo,Pendiente
921,2024-05-22,Paraguay,Ciudad del Este,Lucia Perez,Silla ergonomica,Muebles,5,581.58,2907.9,Maritimo,En transito
922,2024-12-08,Peru,Cusco,Lucia Martinez,Camara,Electronica,5,740.79,3703.95,Terrestre,En transito
923,2024-11-15,Chile,Concepcion,Luis Martinez,Escritorio,Muebles,3,1010.7,3032.1,Maritimo,Cancelado
924,2024-09-09,Paraguay,Encarnacion,Ana Rodriguez,Tablet,Electronica,3,869.87,2609.61,Maritimo,Pendiente
925,2024-05-16,Uruguay,Montevideo,Pedro Sanchez,Celular,Electronica,5,361.04,1805.2,Terrestre,Pendiente
926,2024-06-16,Uruguay,Paysandu,Juan Rodriguez,Tablet,Electronica,1,899.23,899.23,Maritimo,Entregado
927,2024-01-09,Ecuador,Quito,Laura Perez,Silla ergonomica,Muebles,5,836.62,4183.1,Maritimo,Cancelado
928,2024-03-22,Brasil,Brasilia,Lucia Rodriguez,Escritorio,Muebles,3,849.85,2549.55,Terrestre,Entregado
929,2024-04-30,Argentina,Buenos Aires,Laura Sanchez,Monitor,Electronica,3,730.01,2190.03,Terrestre,Cancelado
930,2024-01-22,Brasil,Rio de Janeiro,Laura Rodriguez,Silla ergonomica,Muebles,2,740.92,1481.84,Terrestre,Pendiente
931,2024-05-23,Paraguay,Asuncion,Pedro Martinez,Tablet,Electronica,5,827.87,4139.35,Terrestre,Cancelado
932,2024-01-05,Ecuador,Quito,Pedro Perez,Celular,Electronica,4,378.98,1515.92,Terrestre,Cancelado
933,2024-10-13,Argentina,Buenos Aires,Lucia Martinez,Auriculares,Accesorios,5,703.23,3516.15,Maritimo,En transito
934,2024-03-07,Paraguay,Asuncion,Juan Perez,Auriculares,Accesorios,1,855.07,855.07,Aereo,Cancelado
935,2025-03-15,Peru,Lima,Juan Perez,Monitor,Electronica,5,770.56,3852.8,Maritimo,Entregado
936,2024-09-11,Colombia,Medellin,Lucia Perez,Monitor,Electronica,5,742.57,3712.85,Aereo,Cancelado
937,2024-12-17,Venezuela,Valencia,Luis Garcia,Escritorio,Muebles,2,950.23,1900.46,Maritimo,Cancelado
938,2024-12-16,Bolivia,Santa Cruz,Ana Rodriguez,Camara,Electronica,5,1172.5,5862.5,Aereo,Pendiente
939,2024-10-15,Chile,Valparaiso,Juan Perez,Auriculares,Accesorios,3,164.96,494.88,Maritimo,En transito
940,2024-09-19,Venezuela,Maracaibo,Pedro Martinez,Auriculares,Accesorios,2,386.37,772.74,Terrestre,Entregado
941,2024-03-13,Bolivia,Santa Cruz,Laura Perez,Laptop,Electronica,5,283.52,1417.6,Maritimo,En transito
942,2024-05-27,Chile,Concepcion,Maria Garcia,Laptop,Electronica,2,791.24,1582.48,Terrestre,Pendiente
943,2025-02-24,Venezuela,Maracaibo,Laura Perez,Monitor,Electronica,1,414.76,414.76,Maritimo,Cancelado
944,2024-01-14,Peru,Cusco,Carlos Perez,Teclado,Accesorios,1,349.19,349.19,Maritimo,Cancelado
945,2024-05-09,Colombia,Bogota,Lucia Garcia,Silla ergonomica,Muebles,5,392.65,1963.25,Terrestre,Entregado
946,2024-06-25,Paraguay,Encarnacion,Laura Garcia,Silla ergonomica,Muebles,4,329.54,1318.16,Aereo,Pendiente
947,2024-08-28,Paraguay,Asuncion,Luis Perez,Silla ergonomica,Muebles,5,854.98,4274.9,Terrestre,En transito
948,2024-01-29,Brasil,Rio de Janeiro,Ana Rodriguez,Laptop,Electronica,4,1137.87,4551.48,Aereo,Entregado
949,2024-09-04,Venezuela,Caracas,Laura Garcia,Monitor,Electronica,3,65.63,196.89,Maritimo,En transito
950,2024-08-30,Bolivia,La Paz,Luis Sanchez,Auriculares,Accesorios,1,1053.58,1053.58,Maritimo,Entregado
951,2024-08-03,Chile,Valparaiso,Pedro Lopez,Silla ergonomica,Muebles,3,747.53,2242.59,Aereo,Entregado
952,2024-08-04,Colombia,Cali,Pedro Martinez,Escritorio,Muebles,4,642.71,2570.84,Terrestre,Pendiente
953,2024-10-19,Colombia,Medellin,Ana Rodriguez,Auriculares,Accesorios,4,925.01,3700.04,Terrestre,Pendiente
954,2024-08-13,Ecuador,Guayaquil,Carlos Perez,Auriculares,Accesorios,5,204.35,1021.75,Aereo,Entregado
955,2024-03-20,Uruguay,Montevideo,Maria Lopez,Tablet,Electronica,2,404.94,809.88,Maritimo,En transito
956,2024-08-18,Bolivia,Cochabamba,Luis Garcia,Teclado,Accesorios,3,1159.62,3478.86,Maritimo,Pendiente
957,2024-02-20,Peru,Lima,Maria Martinez,Celular,Electronica,4,685.24,2740.96,Terrestre,Cancelado
958,2024-05-10,Ecuador,Quito,Pedro Rodriguez,Impresora,Oficina,5,109.88,549.4,Aereo,Pendiente
959,2024-03-28,Bolivia,Cochabamba,Laura Garcia,Silla ergonomica,Muebles,4,491.8,1967.2,Terrestre,Entregado
960,2024-10-30,Peru,Arequipa,Ana Lopez,Auriculares,Accesorios,5,1007.56,5037.8,Maritimo,Cancelado
961,2025-02-07,Ecuador,Cuenca,Lucia Rodriguez,Auriculares,Accesorios,5,1162.81,5814.05,Maritimo,Entregado
962,2025-01-15,Chile,Valparaiso,Ana Garcia,Auriculares,Accesorios,3,802.05,2406.15,Maritimo,Cancelado
963,2024-05-07,Bolivia,Santa Cruz,Juan Perez,Impresora,Oficina,3,1183.53,3550.59,Terrestre,Entregado
964,2024-01-30,Chile,Valparaiso,Laura Sanchez,Teclado,Accesorios,4,1130.02,4520.08,Terrestre,En transito
965,2024-04-13,Argentina,Rosario,Carlos Rodriguez,Laptop,Electronica,4,743.02,2972.08,Maritimo,Pendiente
966,2024-05-20,Uruguay,Paysandu,Ana Lopez,Laptop,Electronica,2,761.78,1523.56,Terrestre,Pendiente
967,2024-03-12,Peru,Lima,Carlos Garcia,Impresora,Oficina,5,129.07,645.35,Maritimo,Pendiente
968,2024-12-21,Venezuela,Maracaibo,Lucia Perez,Celular,Electronica,2,964.62,1929.24,Terrestre,Entregado
969,2025-02-02,Paraguay,Asuncion,Carlos Garcia,Auriculares,Accesorios,1,678.07,678.07,Terrestre,Cancelado
970,2024-05-05,Venezuela,Caracas,Lucia Martinez,Escritorio,Muebles,2,1141.93,2283.86,Aereo,Pendiente
971,2024-10-26,Paraguay,Asuncion,Pedro Sanchez,Camara,Electronica,4,437.62,1750.48,Terrestre,Cancelado
972,2024-01-04,Argentina,Buenos Aires,Ana Garcia,Tablet,Electronica,5,146.68,733.4,Aereo,En transito
973,2024-09-12,Brasil,Rio de Janeiro,Pedro Perez,Monitor,Electronica,4,563.19,2252.76,Aereo,Cancelado
974,2024-05-22,Bolivia,Santa Cruz,Laura Sanchez,Auriculares,Accesorios,1,335.69,335.69,Aereo,Pendiente
975,2024-06-09,Brasil,Sao Paulo,Maria Sanchez,Teclado,Accesorios,3,1194.89,3584.67,Maritimo,Entregado
976,2024-06-14,Peru,Lima,Pedro Lopez,Celular,Electronica,3,800.9,2402.7,Aereo,Entregado
977,2024-10-27,Ecuador,Guayaquil,Ana Martinez,Teclado,Accesorios,4,31.18,124.72,Maritimo,Entregado
978,2024-03-19,Uruguay,Montevideo,Ana Perez,Teclado,Accesorios,4,993.85,3975.4,Terrestre,Pendiente
979,2024-01-01,Ecuador,Guayaquil,Laura Garcia,Auriculares,Accesorios,3,69.64,208.92,Maritimo,En transito
980,2025-03-26,Colombia,Bogota,Juan Martinez,Celular,Electronica,4,345.81,1383.24,Aereo,En transito
981,2024-05-10,Chile,Concepcion,Pedro Rodriguez,Impresora,Oficina,2,811.41,1622.82,Aereo,Cancelado
982,2025-02-21,Venezuela,Maracaibo,Ana Lopez,Silla ergonomica,Muebles,5,813.72,4068.6,Terrestre,Pendiente
983,2024-07-20,Bolivia,Santa Cruz,Laura Perez,Monitor,Electronica,1,1077.52,1077.52,Maritimo,En transito
984,2024-08-13,Uruguay,Montevideo,Carlos Martinez,Laptop,Electronica,2,743.27,1486.54,Maritimo,Cancelado
985,2024-03-21,Colombia,Cali,Lucia Lopez,Auriculares,Accesorios,4,773.08,3092.32,Maritimo,Cancelado
986,2024-09-05,Brasil,Rio de Janeiro,Luis Garcia,Camara,Electronica,1,1077.29,1077.29,Terrestre,Entregado
987,2024-09-04,Peru,Arequipa,Maria Perez,Monitor,Electronica,1,267.41,267.41,Terrestre,Pendiente
988,2024-09-06,Argentina,Buenos Aires,Laura Martinez,Celular,Electronica,1,268.05,268.05,Terrestre,En transito
989,2024-03-06,Venezuela,Valencia,Maria Sanchez,Silla ergonomica,Muebles,4,156.03,624.12,Maritimo,Cancelado
990,2024-03-26,Colombia,Cali,Pedro Martinez,Tablet,Electronica,5,411.85,2059.25,Maritimo,Cancelado
991,2024-06-28,Venezuela,Valencia,Maria Perez,Camara,Electronica,2,1171.8,2343.6,Terrestre,Pendiente
992,2024-01-24,Brasil,Brasilia,Pedro Garcia,Tablet,Electronica,3,231.13,693.39,Aereo,Cancelado
993,2024-06-28,Colombia,Medellin,Luis Garcia,Auriculares,Accesorios,1,143.33,143.33,Terrestre,Pendiente
994,2024-05-18,Colombia,Cali,Ana Perez,Silla ergonomica,Muebles,4,248.03,992.12,Aereo,En transito
995,2024-08-13,Ecuador,Quito,Maria Sanchez,Escritorio,Muebles,1,1132.59,1132.59,Maritimo,Pendiente
996,2024-04-02,Venezuela,Maracaibo,Luis Martinez,Tablet,Electronica,2,883.73,1767.46,Maritimo,En transito
997,2024-04-22,Chile,Concepcion,Juan Rodriguez,Auriculares,Accesorios,2,872.44,1744.88,Aereo,Entregado
998,2024-08-17,Brasil,Rio de Janeiro,Luis Lopez,Laptop,Electronica,1,1195.19,1195.19,Terrestre,Cancelado
999,2024-09-28,Ecuador,Guayaquil,Lucia Perez,Auriculares,Accesorios,1,491.49,491.49,Maritimo,Pendiente
1000,2024-06-18,Bolivia,Cochabamba,Lucia Garcia,Camara,Electronica,2,511.53,1023.06,Terrestre,Pendiente
1001,2025-02-15,Ecuador,Guayaquil,Lucia Perez,Escritorio,Muebles,3,776.6,2329.8,Maritimo,Pendiente
1002,2024-05-06,Chile,Santiago,Laura Rodriguez,Auriculares,Accesorios,3,576.42,1729.26,Maritimo,En transito
1003,2024-06-17,Chile,Valparaiso,Maria Sanchez,Camara,Electronica,1,41.9,41.9,Aereo,En transito
1004,2024-11-01,Brasil,Sao Paulo,Pedro Rodriguez,Silla ergonomica,Muebles,2,142.62,285.24,Aereo,Cancelado
1005,2024-04-14,Peru,Lima,Laura Lopez,Silla ergonomica,Muebles,2,453.3,906.6,Maritimo,Entregado
1006,2024-01-05,Paraguay,Encarnacion,Lucia Sanchez,Camara,Electronica,2,1176.71,2353.42,Terrestre,En transito
1007,2024-01-27,Venezuela,Caracas,Ana Garcia,Monitor,Electronica,5,966.56,4832.8,Aereo,Entregado
1008,2025-03-08,Bolivia,Santa Cruz,Carlos Lopez,Silla ergonomica,Muebles,3,1181.29,3543.87,Maritimo,Cancelado
1009,2024-02-07,Brasil,Rio de Janeiro,Luis Garcia,Laptop,Electronica,3,270.08,810.24,Aereo,En transito
1010,2024-09-30,Ecuador,Guayaquil,Maria Lopez,Monitor,Electronica,2,85.15,170.3,Maritimo,Cancelado
1011,2024-06-02,Uruguay,Salto,Carlos Rodriguez,Impresora,Oficina,1,86.87,86.87,Terrestre,Pendiente
1012,2025-03-07,Uruguay,Paysandu,Carlos Rodriguez,Celular,Electronica,5,855.63,4278.15,Aereo,Entregado
1013,2025-02-20,Venezuela,Caracas,Lucia Martinez,Escritorio,Muebles,1,662.38,662.38,Aereo,Pendiente
1014,2024-09-27,Venezuela,Caracas,Luis Sanchez,Impresora,Oficina,3,1000.42,3001.26,Terrestre,En transito
1015,2024-04-16,Peru,Arequipa,Juan Lopez,Celular,Electronica,3,174.58,523.74,Maritimo,Cancelado
1016,2024-09-05,Brasil,Sao Paulo,Carlos Rodriguez,Laptop,Electronica,3,179.66,538.98,Maritimo,Pendiente
1017,2024-06-11,Chile,Concepcion,Lucia Garcia,Tablet,Electronica,5,244.89,1224.45,Terrestre,En transito
1018,2024-11-17,Paraguay,Asuncion,Ana Perez,Silla ergonomica,Muebles,5,548,2740,Terrestre,Entregado
1019,2024-12-25,Paraguay,Encarnacion,Lucia Lopez,Teclado,Accesorios,2,286.08,572.16,Aereo,Pendiente
1020,2024-05-24,Chile,Concepcion,Juan Garcia,Celular,Electronica,1,339.13,339.13,Maritimo,En transito
1021,2024-03-21,Colombia,Bogota,Carlos Garcia,Teclado,Accesorios,1,282.51,282.51,Aereo,Entregado
1022,2024-09-02,Bolivia,La Paz,Ana Perez,Escritorio,Muebles,2,776.94,1553.88,Aereo,En transito
1023,2024-03-10,Colombia,Bogota,Lucia Garcia,Silla ergonomica,Muebles,4,1044,4176,Maritimo,En transito
1024,2024-06-27,Brasil,Rio de Janeiro,Juan Garcia,Camara,Electronica,2,999.97,1999.94,Terrestre,Entregado
1025,2024-09-02,Ecuador,Quito,Pedro Sanchez,Celular,Electronica,3,808.55,2425.65,Terrestre,Entregado
1026,2025-01-09,Argentina,Buenos Aires,Maria Perez,Escritorio,Muebles,4,307.83,1231.32,Terrestre,Pendiente
1027,2024-03-21,Ecuador,Cuenca,Pedro Rodriguez,Tablet,Electronica,3,423.58,1270.74,Aereo,En transito
1028,2024-11-05,Uruguay,Paysandu,Carlos Sanchez,Celular,Electronica,1,865.91,865.91,Terrestre,Pendiente
1029,2024-01-29,Ecuador,Guayaquil,Juan Garcia,Laptop,Electronica,2,557.89,1115.78,Maritimo,Cancelado
1030,2024-11-15,Ecuador,Quito,Pedro Sanchez,Auriculares,Accesorios,4,642.77,2571.08,Aereo,En transito
1031,2024-03-17,Uruguay,Paysandu,Luis Martinez,Impresora,Oficina,1,600.38,600.38,Terrestre,Cancelado
1032,2024-07-20,Venezuela,Valencia,Ana Lopez,Celular,Electronica,1,633.2,633.2,Terrestre,Cancelado
1033,2025-03-02,Uruguay,Salto,Lucia Perez,Camara,Electronica,1,498.07,498.07,Aereo,Cancelado
1034,2024-05-10,Paraguay,Asuncion,Ana Garcia,Teclado,Accesorios,2,269.47,538.94,Maritimo,En transito
1035,2024-07-07,Venezuela,Maracaibo,Pedro Lopez,Auriculares,Accesorios,4,416.03,1664.12,Terrestre,Cancelado
1036,2024-04-05,Argentina,Cordoba,Luis Garcia,Impresora,Oficina,2,907.39,1814.78,Aereo,En transito
1037,2024-09-22,Peru,Cusco,Laura Martinez,Tablet,Electronica,1,206.29,206.29,Aereo,En transito
1038,2024-01-26,Uruguay,Paysandu,Pedro Lopez,Impresora,Oficina,1,344.44,344.44,Maritimo,Pendiente
1039,2025-01-01,Colombia,Bogota,Juan Lopez,Escritorio,Muebles,3,795.05,2385.15,Maritimo,En transito
1040,2024-05-14,Chile,Valparaiso,Maria Martinez,Impresora,Oficina,4,368.69,1474.76,Terrestre,En transito
1041,2025-01-14,Bolivia,Santa Cruz,Ana Martinez,Escritorio,Muebles,2,1161.34,2322.68,Terrestre,Pendiente
1042,2025-03-21,Colombia,Cali,Lucia Lopez,Tablet,Electronica,4,102.15,408.6,Maritimo,Entregado
1043,2024-03-19,Colombia,Bogota,Pedro Perez,Impresora,Oficina,3,1180,3540,Maritimo,En transito
1044,2024-01-03,Peru,Arequipa,Ana Lopez,Auriculares,Accesorios,1,1108.54,1108.54,Aereo,Pendiente
1045,2024-03-11,Argentina,Rosario,Pedro Sanchez,Impresora,Oficina,2,670.79,1341.58,Terrestre,Cancelado
1046,2024-02-14,Paraguay,Asuncion,Laura Garcia,Escritorio,Muebles,2,304.61,609.22,Terrestre,Cancelado
1047,2024-08-14,Venezuela,Caracas,Ana Perez,Impresora,Oficina,2,166.86,333.72,Aereo,Entregado
1048,2024-11-03,Bolivia,La Paz,Lucia Garcia,Celular,Electronica,3,635.03,1905.09,Terrestre,Cancelado
1049,2024-04-10,Ecuador,Guayaquil,Laura Lopez,Laptop,Electronica,2,43.65,87.3,Aereo,Entregado
1050,2024-07-19,Chile,Concepcion,Maria Martinez,Tablet,Electronica,1,1124.13,1124.13,Terrestre,Entregado
1051,2024-04-22,Colombia,Medellin,Pedro Martinez,Impresora,Oficina,5,832.44,4162.2,Maritimo,Pendiente
1052,2024-04-30,Chile,Santiago,Luis Perez,Celular,Electronica,3,147.73,443.19,Terrestre,Entregado
1053,2024-07-04,Chile,Valparaiso,Laura Rodriguez,Auriculares,Accesorios,5,154.25,771.25,Aereo,Entregado
1054,2024-09-22,Colombia,Bogota,Luis Martinez,Tablet,Electronica,5,915.46,4577.3,Terrestre,Cancelado
1055,2024-05-29,Bolivia,Cochabamba,Carlos Lopez,Silla ergonomica,Muebles,4,1120.76,4483.04,Aereo,Pendiente
1056,2024-07-05,Brasil,Brasilia,Juan Lopez,Laptop,Electronica,1,427.17,427.17,Maritimo,Entregado
1057,2025-03-14,Argentina,Buenos Aires,Ana Perez,Laptop,Electronica,1,949.75,949.75,Maritimo,Pendiente
1058,2024-02-05,Chile,Santiago,Pedro Sanchez,Teclado,Accesorios,5,434.73,2173.65,Terrestre,Cancelado
1059,2024-08-23,Colombia,Medellin,Juan Perez,Silla ergonomica,Muebles,2,1066.49,2132.98,Aereo,Cancelado
1060,2024-06-11,Brasil,Sao Paulo,Juan Lopez,Silla ergonomica,Muebles,5,1012.61,5063.05,Terrestre,En transito
1061,2024-11-07,Bolivia,Santa Cruz,Maria Lopez,Silla ergonomica,Muebles,4,676.75,2707,Aereo,Pendiente
1062,2024-01-19,Uruguay,Salto,Juan Perez,Tablet,Electronica,2,251.33,502.66,Terrestre,Entregado
1063,2024-06-11,Ecuador,Guayaquil,Pedro Sanchez,Teclado,Accesorios,2,120.79,241.58,Terrestre,Entregado
1064,2024-10-09,Paraguay,Encarnacion,Luis Martinez,Auriculares,Accesorios,2,93.09,186.18,Aereo,En transito
1065,2024-02-25,Chile,Concepcion,Maria Martinez,Laptop,Electronica,1,567.25,567.25,Aereo,Pendiente
1066,2025-03-24,Bolivia,La Paz,Lucia Sanchez,Laptop,Electronica,2,59.46,118.92,Terrestre,Entregado
1067,2024-08-28,Venezuela,Caracas,Lucia Martinez,Laptop,Electronica,1,934.62,934.62,Terrestre,Pendiente
1068,2024-01-21,Peru,Lima,Maria Garcia,Tablet,Electronica,5,1168.15,5840.75,Aereo,Pendiente
1069,2024-06-03,Argentina,Rosario,Luis Martinez,Silla ergonomica,Muebles,4,1074.93,4299.72,Maritimo,Cancelado
1070,2024-04-26,Venezuela,Valencia,Lucia Rodriguez,Celular,Electronica,5,217.68,1088.4,Terrestre,En transito
1071,2025-01-18,Chile,Santiago,Carlos Martinez,Impresora,Oficina,5,784.48,3922.4,Maritimo,Pendiente
1072,2024-09-18,Argentina,Cordoba,Luis Perez,Silla ergonomica,Muebles,5,616.27,3081.35,Maritimo,Cancelado
1073,2024-12-13,Uruguay,Montevideo,Carlos Lopez,Teclado,Accesorios,4,37.97,151.88,Maritimo,Pendiente
1074,2024-02-17,Uruguay,Paysandu,Carlos Perez,Teclado,Accesorios,1,713.57,713.57,Maritimo,Entregado
1075,2024-09-06,Paraguay,Ciudad del Este,Lucia Sanchez,Escritorio,Muebles,1,343.82,343.82,Aereo,Entregado
1076,2024-08-19,Uruguay,Paysandu,Laura Rodriguez,Impresora,Oficina,1,718.49,718.49,Maritimo,Pendiente
1077,2024-11-01,Uruguay,Salto,Luis Sanchez,Teclado,Accesorios,4,590.66,2362.64,Aereo,En transito
1078,2024-04-08,Ecuador,Guayaquil,Maria Garcia,Tablet,Electronica,5,37.53,187.65,Aereo,En transito
1079,2024-05-19,Paraguay,Asuncion,Lucia Garcia,Escritorio,Muebles,1,164.98,164.98,Terrestre,Entregado
1080,2024-09-19,Uruguay,Montevideo,Laura Lopez,Escritorio,Muebles,4,278.12,1112.48,Terrestre,Pendiente
1081,2024-01-18,Peru,Cusco,Juan Martinez,Impresora,Oficina,4,578.37,2313.48,Maritimo,En transito
1082,2025-03-05,Chile,Valparaiso,Lucia Rodriguez,Monitor,Electronica,3,1145.18,3435.54,Aereo,Entregado
1083,2024-05-06,Uruguay,Salto,Lucia Rodriguez,Celular,Electronica,3,778.1,2334.3,Terrestre,En transito
1084,2025-03-06,Brasil,Brasilia,Carlos Lopez,Celular,Electronica,5,1188.49,5942.45,Aereo,Entregado
1085,2024-10-24,Ecuador,Guayaquil,Laura Martinez,Celular,Electronica,4,649.93,2599.72,Maritimo,Cancelado
1086,2024-11-03,Uruguay,Montevideo,Juan Garcia,Camara,Electronica,1,512.15,512.15,Aereo,En transito
1087,2025-03-21,Brasil,Brasilia,Juan Martinez,Teclado,Accesorios,3,734.16,2202.48,Maritimo,Entregado
1088,2024-03-25,Chile,Santiago,Carlos Sanchez,Monitor,Electronica,5,280.32,1401.6,Maritimo,Entregado
1089,2025-03-19,Paraguay,Ciudad del Este,Maria Rodriguez,Escritorio,Muebles,4,528.46,2113.84,Maritimo,Entregado
1090,2024-07-20,Chile,Valparaiso,Carlos Rodriguez,Celular,Electronica,1,372.15,372.15,Terrestre,En transito
1091,2025-02-08,Brasil,Brasilia,Laura Lopez,Escritorio,Muebles,5,636.88,3184.4,Terrestre,Cancelado
1092,2025-03-09,Colombia,Cali,Lucia Sanchez,Camara,Electronica,3,880.31,2640.93,Aereo,Pendiente
1093,2025-01-16,Peru,Lima,Pedro Perez,Laptop,Electronica,4,485.07,1940.28,Aereo,En transito
1094,2024-08-22,Colombia,Bogota,Maria Martinez,Camara,Electronica,2,199.17,398.34,Maritimo,En transito
1095,2025-02-18,Ecuador,Quito,Juan Lopez,Teclado,Accesorios,2,444.48,888.96,Aereo,Entregado
1096,2025-01-29,Colombia,Bogota,Maria Lopez,Teclado,Accesorios,4,601.42,2405.68,Aereo,Cancelado
1097,2024-03-08,Ecuador,Quito,Luis Garcia,Monitor,Electronica,2,1093.97,2187.94,Maritimo,Pendiente
1098,2024-04-19,Colombia,Medellin,Luis Perez,Impresora,Oficina,3,527.54,1582.62,Terrestre,En transito
1099,2024-09-10,Uruguay,Paysandu,Juan Rodriguez,Silla ergonomica,Muebles,1,1138.18,1138.18,Aereo,En transito
